id,codigo,nome,uf
3549,421350,PORTO BELO,SC
3550,421370,POUSO REDONDO,SC
3551,421410,PRESIDENTE NEREU,SC
3552,421420,QUILOMBO,SC
3553,421430,RANCHO QUEIMADO,SC
3554,421450,RIO DO CAMPO,SC
3555,421490,RIO FORTUNA,SC
3556,421500,RIO NEGRINHO,SC
3557,421505,RIO RUFINO,SC
3558,421510,RODEIO,SC
3559,421535,SALTINHO,SC
3560,421550,SANTA CECILIA,SC
3561,421555,SANTA HELENA,SC
3562,421567,SANTA TEREZINHA,SC
3563,421568,SANTA TEREZINHA DO PROGRESSO,SC
3564,421575,SAO BERNARDINO,SC
3565,421590,SAO BONIFACIO,SC
3566,421600,SAO CARLOS,SC
3567,421610,SAO DOMINGOS,SC
3568,421625,SAO JOAO DO OESTE,SC
3569,421635,SAO JOAO DO ITAPERIU,SC
3570,421640,SAO JOAO DO SUL,SC
3571,421660,SAO JOSE,SC
3572,421690,SAO LOURENCO DO OESTE,SC
3573,421710,SAO MARTINHO,SC
3574,421715,SAO MIGUEL DA BOA VISTA,SC
3575,421725,SAO PEDRO DE ALCANTARA,SC
3576,421730,SAUDADES,SC
3577,421755,SERRA ALTA,SC
3578,421790,TANGARA,SC
3579,421800,TIJUCAS,SC
3580,421810,TIMBE DO SUL,SC
3581,421835,TREVISO,SC
3582,421860,TROMBUDO CENTRAL,SC
3583,421880,TURVO,SC
3584,421885,UNIAO DO OESTE,SC
3585,421900,URUSSANGA,SC
3586,421910,VARGEAO,SC
3587,421917,VARGEM BONITA,SC
3588,421940,WITMARSUM,SC
3589,421985,ZORTEA,SC
3794,421055,MAREMA,SC
3795,421070,MATOS COSTA,SC
3796,421090,MODELO,SC
3797,421125,MORRO GRANDE,SC
3798,421145,NOVA ITABERABA,SC
3799,421175,OTACILIO COSTA,SC
3800,421190,PALHOCA,SC
3801,421205,PALMEIRA,SC
3802,421250,PENHA,SC
3803,421280,BALNEARIO PICARRAS,SC
3804,421315,PLANALTO ALEGRE,SC
3805,421340,PONTE SERRADA,SC
3806,421390,PRESIDENTE CASTELLO BRANCO,SC
3807,421415,PRINCESA,SC
3808,421460,RIO DO OESTE,SC
3809,421507,RIQUEZA,SC
3810,421530,SALETE,SC
3811,421540,SALTO VELOSO,SC
3812,421565,SANTA ROSA DO SUL,SC
3813,421569,SANTIAGO DO SUL,SC
3814,421605,SAO CRISTOVAO DO SUL,SC
3815,421630,SAO JOAO BATISTA,SC
3816,421650,SAO JOAQUIM,SC
3817,421700,SAO LUDGERO,SC
3818,421720,SAO MIGUEL DO OESTE,SC
3819,421740,SCHROEDER,SC
3820,421775,SUL BRASIL,SC
3821,421840,TREZE DE MAIO,SC
3822,421870,TUBARAO,SC
3823,421890,URUBICI,SC
3824,421915,VARGEM,SC
3825,421935,VITOR MEIRELES,SC
3826,421960,XAVANTINA,SC
