id,codigo,nome,uf
3033,250820,LAGOA DE DENTRO,PB
3036,251350,SANTANA DE MANGUEIRA,PB
3038,251440,SAO JOSE DE ESPINHARAS,PB
3235,251710,VARZEA,PB
3236,251740,ZABELE,PB
3382,250100,ARARUNA,PB
3383,250320,CABEDELO,PB
3384,250480,COREMAS,PB
3385,250630,GUARABIRA,PB
3386,250970,MONTEIRO,PB
3387,251140,PICUI,PB
3388,251530,SAPE,PB
3389,251630,SUME,PB
3621,250073,AMPARO,PB
3622,250180,BAYEUX,PB
3623,250190,BELEM,PB
3624,250407,CARAUBAS,PB
3625,250610,FAGUNDES,PB
3626,250690,ITABAIANA,PB
3627,250855,LOGRADOURO,PB
3628,251080,PATOS,PB
3629,251110,PEDRA LAVRADA,PB
3630,251210,POMBAL,PB
3631,251300,SALGADINHO,PB
3632,251394,SAO DOMINGOS DO CARIRI,PB
3633,251620,SOUSA,PB
3634,251660,TAVARES,PB
4040,250435,CATURITE,PB
4299,250355,CACIMBAS,PB
4300,250680,INGA,PB
4301,251065,PARARI,PB
4302,251700,UMBUZEIRO,PB
4403,250040,ALAGOA NOVA,PB
4404,250057,ALGODAO DE JANDAIRA,PB
4405,250077,APARECIDA,PB
4406,250110,AREIA,PB
4407,250140,BAIA DA TRAICAO,PB
4408,250160,BARRA DE SANTA ROSA,PB
4409,250280,BREJO DO CRUZ,PB
4410,250330,CACHOEIRA DOS INDIOS,PB
4411,250360,CAICARA,PB
4412,250403,CAPIM,PB
4413,250415,CASSERENGUE,PB
4424,250240,BONITO DE SANTA FE,PB
4425,250200,BELEM DO BREJO DO CRUZ,PB
5423,250115,AREIA DE BARAUNAS,PB
5565,250750,JOAO PESSOA,PB
