id,codigo,nome,uf
1835,220210,CAMPINAS DO PIAUI,PI
1836,220470,INHUMA,PI
1837,220670,NAZARE DO PIAUI,PI
1838,220970,SAO FRANCISCO DO PIAUI,PI
2018,220020,AGUA BRANCA,PI
2059,220840,PIRIPIRI,PI
2061,221000,SAO JOAO DO PIAUI,PI
2075,220830,PIRACURUCA,PI
2885,221170,WALL FERRAZ,PI
4291,220173,BETANIA DO PIAUI,PI
4292,220465,ILHA GRANDE,PI
4293,220915,SANTA CRUZ DOS MILAGRES,PI
4317,220890,RIBEIRO GONCALVES,PI
4318,220920,SANTA FILOMENA,PI
4319,220940,SANTO ANTONIO DE LISBOA,PI
4320,220960,SAO FELIX DO PIAUI,PI
4321,220980,SAO GONCALO DO PIAUI,PI
4322,220990,SAO JOAO DA SERRA,PI
4323,221010,SAO JOSE DO PEIXE,PI
4324,221038,SAO MIGUEL DA BAIXA GRANDE,PI
4325,221060,SAO RAIMUNDO NONATO,PI
4326,221065,SIGEFREDO PACHECO,PI
4327,221095,TAMBORIL DO PIAUI,PI
4328,221130,VALENCA DO PIAUI,PI
4329,221150,VERA MENDES,PI
4573,220010,AGRICOLANDIA,PI
4574,220030,ALTO LONGA,PI
4575,220050,AMARANTE,PI
4576,220080,ANTONIO ALMEIDA,PI
4577,220115,BAIXA GRANDE DO RIBEIRO,PI
4578,220130,BARREIRAS DO PIAUI,PI
4579,220160,BENEDITINOS,PI
4580,220180,BOCAINA,PI
4581,220192,BONFIM DO PIAUI,PI
4582,220198,BREJO DO PIAUI,PI
4583,220207,CAJAZEIRAS DO PIAUI,PI
4584,220211,CAMPO ALEGRE DO FIDALGO,PI
4585,220225,CANAVIEIRA,PI
4586,220250,CARACOL,PI
4587,220260,CASTELO DO PIAUI,PI
4588,220271,COCAL DE TELHA,PI
4589,220275,COLONIA DO GURGUEIA,PI
4590,220300,CRISTALANDIA DO PIAUI,PI
4591,220325,CURRALINHOS,PI
4592,220335,DIRCEU ARCOVERDE,PI
4593,220350,ELESBAO VELOSO,PI
4594,220380,FLORES DO PIAUI,PI
4595,220410,FRANCISCO AYRES,PI
4596,220435,GEMINIANO,PI
4597,220455,GUARIBAS,PI
4598,220480,IPIRANGA DO PIAUI,PI
4599,220515,JACOBINA DO PIAUI,PI
4600,220527,JATOBA DO PIAUI,PI
4601,220545,JOCA MARQUES,PI
4602,220553,JUREMA,PI
4603,220556,LAGOA DO BARRO DO PIAUI,PI
4604,220560,LANDRI SALES,PI
4605,220600,MARCOS PARENTE,PI
4606,220620,MIGUEL ALVES,PI
4607,220660,MONTE ALEGRE DO PIAUI,PI
4608,220669,MURICI DOS PORTELAS,PI
4609,220680,NOSSA SENHORA DOS REMEDIOS,PI
4610,220730,PAES LANDIM,PI
4611,220750,PALMEIRAIS,PI
4612,220770,PARNAIBA,PI
4613,220779,PAU D'ARCO DO PIAUI,PI
4614,220790,PEDRO II,PI
4615,220810,PIMENTEIRAS,PI
4616,220860,PRATA DO PIAUI,PI
4617,220880,REGENERACAO,PI
5560,220095,AROEIRAS DO ITAIM,PI
