id,codigo,nome,uf
1616,315170,POCO FUNDO,MG
1617,315200,POMPEU,MG
1618,315210,PONTE NOVA,MG
1619,315230,PORTO FIRME,MG
1620,315240,POTE,MG
1621,315260,POUSO ALTO,MG
1622,315270,PRADOS,MG
1623,315290,PRATAPOLIS,MG
1624,315300,PRATINHA,MG
1625,315310,PRESIDENTE BERNARDES,MG
1626,315330,PRESIDENTE KUBITSCHEK,MG
1627,315360,PRUDENTE DE MORAIS,MG
1628,315370,QUARTEL GERAL,MG
1629,315380,QUELUZITO,MG
1630,315410,RECREIO,MG
1631,315415,REDUTO,MG
1632,315430,RESPLENDOR,MG
1633,315450,RIACHO DOS MACHADOS,MG
1634,315460,RIBEIRAO DAS NEVES,MG
1635,315500,RIO DOCE,MG
1636,315540,RIO NOVO,MG
1637,315560,RIO PARDO DE MINAS,MG
1638,315580,RIO POMBA,MG
1639,315590,RIO PRETO,MG
1640,315600,RIO VERMELHO,MG
1641,315620,ROCHEDO DE MINAS,MG
1642,315630,RODEIRO,MG
1643,315645,ROSARIO DA LIMEIRA,MG
1644,315660,RUBIM,MG
1645,315690,SACRAMENTO,MG
1646,315710,SALTO DA DIVISA,MG
1647,315725,SANTA BARBARA DO LESTE,MG
1648,315730,SANTA BARBARA DO TUGURIO,MG
1651,316540,SAPUCAI-MIRIM,MG
1744,312470,ESTRELA DO INDAIA,MG
1745,312540,FELICIO DOS SANTOS,MG
1746,312650,FRANCISCO BADARO,MG
1747,312670,FRANCISCO SA,MG
1748,312720,FUNILANDIA,MG
1749,312760,GOUVEIA,MG
1750,312880,GUIDOVAL,MG
1751,312940,IBERTIOGA,MG
1752,313055,IMBE DE MINAS,MG
1753,313090,INHAPIM,MG
1754,313180,ITABIRINHA,MG
1755,313240,ITAJUBA,MG
1756,313310,ITANHANDU,MG
1757,313450,ITUTINGA,MG
1758,313530,JAPARAIBA,MG
1759,313560,JEQUITAI,MG
1760,313590,JESUANIA,MG
1761,313610,JOANESIA,MG
1762,313695,JUVENILIA,MG
1763,313862,LIMEIRA DO OESTE,MG
1764,313867,LUISBURGO,MG
1765,313950,MANHUMIRIM,MG
1766,314030,MARLIERIA,MG
1767,314085,MATIAS CARDOSO,MG
1768,314150,MENDES PIMENTEL,MG
1769,314190,MINDURI,MG
1770,314280,MONTE ALEGRE DE MINAS,MG
1771,314390,MURIAE,MG
1772,314410,MUZAMBINHO,MG
1773,314465,NINHEIRA,MG
1774,314535,NOVO ORIENTE DE MINAS,MG
1775,314590,OURO BRANCO,MG
1776,314625,PADRE CARVALHO,MG
1777,314830,PAULA CANDIDO,MG
1778,314880,PEDRA DO ANTA,MG
1779,314910,PEDRALVA,MG
1780,314915,PEDRAS DE MARIA DA CRUZ,MG
1781,315130,PIRAUBA,MG
1782,315140,PITANGUI,MG
1783,315217,PONTO DOS VOLANTES,MG
1784,315320,PRESIDENTE JUSCELINO,MG
1785,315390,RAPOSOS,MG
1786,315445,RIACHINHO,MG
1787,315510,RIO DO PRADO,MG
1788,315530,RIO MANSO,MG
1789,315650,RUBELITA,MG
1790,315733,SANTA CRUZ DE MINAS,MG
1791,315737,SANTA CRUZ DE SALINAS,MG
1792,315770,SANTA JULIANA,MG
1793,315940,SANTA RITA DE IBITIPOCA,MG
1794,315860,SANTANA DO DESERTO,MG
1795,315900,SANTANA DO RIACHO,MG
1796,315990,SANTO ANTONIO DO AMPARO,MG
1797,316140,SAO FRANCISCO DO GLORIA,MG
1798,316200,SAO GONCALO DO SAPUCAI,MG
1799,316230,SAO JOAO DA MATA,MG
1800,316292,SAO JOAQUIM DE BICAS,MG
1801,316430,SAO ROQUE DE MINAS,MG
1802,316443,SAO SEBASTIAO DA VARGEM ALEGRE,MG
1803,316500,SAO TIAGO,MG
1804,316620,SENHORA DOS REMEDIOS,MG
1805,316740,SILVIANOPOLIS,MG
1806,316770,SOBRALIA,MG
1807,316810,TAPIRA,MG
1808,316920,TOMBOS,MG
1809,317047,URUANA DE MINAS,MG
1810,317140,VIEIRAS,MG
1855,312950,IBIA,MG
1871,316860,TEOFILO OTONI,MG
1875,313130,IPATINGA,MG
1877,315700,SALINAS,MG
1914,311930,COROMANDEL,MG
2107,313670,JUIZ DE FORA,MG
2296,312700,FRONTEIRA,MG
2297,312707,FRUTA DE LEITE,MG
2298,312730,GALILEIA,MG
2299,312737,GOIABEIRA,MG
2300,312738,GOIANA,MG
2301,312750,GONZAGA,MG
2302,312780,GRAO MOGOL,MG
2303,312810,GUAPE,MG
2304,312820,GUARACIABA,MG
2305,312830,GUARANESIA,MG
2306,312840,GUARANI,MG
2307,312860,GUARDA-MOR,MG
2308,312870,GUAXUPE,MG
2309,312890,GUIMARANIA,MG
2310,312930,IAPU,MG
2311,312965,IBIRACATU,MG
2312,313005,ICARAI DE MINAS,MG
2313,313030,IGUATAMA,MG
2314,313040,IJACI,MG
2315,313050,ILICINEA,MG
2316,313060,INCONFIDENTES,MG
2317,313070,INDIANOPOLIS,MG
2318,313080,INGAI,MG
2319,313115,IPABA,MG
2320,313140,IPIACU,MG
2321,313150,IPUIUNA,MG
2322,313190,ITABIRITO,MG
2323,313220,ITAGUARA,MG
2324,313230,ITAIPE,MG
2325,313260,ITAMARATI DE MINAS,MG
2326,313270,ITAMBACURI,MG
2327,313280,ITAMBE DO MATO DENTRO,MG
2328,313300,ITAMONTE,MG
2329,313320,ITANHOMI,MG
2330,313340,ITAPAGIPE,MG
2331,313370,ITATIAIUCU,MG
2332,313380,ITAUNA,MG
2333,313410,ITUETA,MG
2334,313430,ITUMIRIM,MG
2335,313440,ITURAMA,MG
2336,313460,JABOTICATUBAS,MG
2337,313470,JACINTO,MG
2338,313490,JACUTINGA,MG
2339,313535,JAPONVAR,MG
2340,313545,JENIPAPO DE MINAS,MG
2341,313550,JEQUERI,MG
2342,313570,JEQUITIBA,MG
2343,316805,TAPARUBA,MG
2344,316820,TAPIRAI,MG
2345,316830,TAQUARACU DE MINAS,MG
2346,316880,TIRADENTES,MG
2347,316890,TIROS,MG
2348,316905,TOCOS DO MOJI,MG
2349,316935,TRES MARIAS,MG
2350,316940,TRES PONTAS,MG
2351,316950,TUMIRITINGA,MG
2352,316980,TURVOLANDIA,MG
2353,317000,UBAI,MG
2354,317030,UMBURATIBA,MG
2355,317040,UNAI,MG
2356,317052,URUCUIA,MG
2357,317065,VARGEM GRANDE DO RIO PARDO,MG
2358,317070,VARGINHA,MG
2359,317075,VARJAO DE MINAS,MG
2360,317090,VARZELANDIA,MG
2361,317103,VERDELANDIA,MG
2362,317110,VERISSIMO,MG
2363,317120,VESPASIANO,MG
2364,317150,MATHIAS LOBATO,MG
2365,317170,VIRGINIA,MG
2366,317190,VIRGOLANDIA,MG
2367,317220,WENCESLAU BRAZ,MG
2526,313970,MARAVILHAS,MG
2527,313980,MAR DE ESPANHA,MG
2546,310310,ANTONIO PRADO DE MINAS,MG
2547,310900,BRUMADINHO,MG
2548,311370,CARLOS CHAGAS,MG
2549,311820,CONQUISTA,MG
2550,312200,DIVINO,MG
2580,313630,JOAO PINHEIRO,MG
2581,313657,JOSENOPOLIS,MG
2582,313680,JURAMENTO,MG
2583,313730,LAGOA DOS PATOS,MG
2584,313760,LAGOA SANTA,MG
2585,313810,LASSANCE,MG
2586,313840,LEOPOLDINA,MG
2587,313865,LONTRA,MG
2588,313900,MACHADO,MG
2589,313920,MALACACHETA,MG
2590,313990,MARIA DA FE,MG
2591,314015,MARIO CAMPOS,MG
2592,314055,MATA VERDE,MG
2593,314080,MATIAS BARBOSA,MG
2594,314120,MATUTINA,MG
2595,314160,MERCES,MG
2596,314180,MINAS NOVAS,MG
2597,314225,MIRAVANIA,MG
2598,314270,MONTALVANIA,MG
2599,314315,MONTE FORMOSO,MG
2600,314345,MONTEZUMA,MG
2601,314360,MORRO DA GARCA,MG
2602,314435,NAQUE,MG
2603,314440,NATERCIA,MG
2604,314480,NOVA LIMA,MG
2605,314510,NOVA RESENDE,MG
2606,314537,NOVORIZONTE,MG
2607,314545,OLHOS-D'AGUA,MG
2608,314580,ONCA DE PITANGUI,MG
2609,314620,OURO VERDE DE MINAS,MG
2610,314640,PAINEIRAS,MG
2611,314675,PALMOPOLIS,MG
2612,314750,PASSABEM,MG
2613,314795,PATIS,MG
2614,314850,PAVAO,MG
2615,314870,PEDRA AZUL,MG
2616,314890,PEDRA DO INDAIA,MG
2617,314940,PEDRO TEIXEIRA,MG
2618,314980,PERDIZES,MG
2619,315010,PIAU,MG
2620,315053,PINGO-D'AGUA,MG
2621,315070,PIRAJUBA,MG
2622,315110,PIRAPETINGA,MG
2623,315150,PIUMHI,MG
2624,315190,POCRANE,MG
2625,315213,PONTO CHIQUE,MG
2626,315250,POUSO ALEGRE,MG
2627,315280,PRATA,MG
2628,315350,ALTO JEQUITIBA,MG
2629,315400,RAUL SOARES,MG
2630,315420,RESENDE COSTA,MG
2631,315480,RIO ACIMA,MG
2632,315520,RIO ESPERA,MG
2633,315570,RIO PIRACICABA,MG
2634,315610,RITAPOLIS,MG
2635,315640,ROMARIA,MG
2636,315680,SABINOPOLIS,MG
2637,315727,SANTA BARBARA DO MONTE VERDE,MG
2638,315765,SANTA HELENA DE MINAS,MG
2639,315810,SANTA MARIA DO SALTO,MG
2640,315895,SANTANA DO PARAISO,MG
2641,315930,SANTA RITA DE JACUTINGA,MG
2642,316250,SAO JOAO DEL REI,MG
2643,316350,SAO JOSE DO JACURI,MG
2644,316520,SAO THOME DAS LETRAS,MG
2645,316690,SERRANIA,MG
2646,316730,SILVEIRANIA,MG
2647,313655,JOSE RAYDAN,MG
2648,314470,NOVA ERA,MG
2649,315490,RIO CASCA,MG
2658,310560,BARBACENA,MG
2659,311400,CARMO DA MATA,MG
2660,312230,DIVINOPOLIS,MG
2661,312970,IBIRACI,MG
2662,313375,ITAU DE MINAS,MG
2817,312595,FERVEDOURO,MG
2818,312990,IBITIURA DE MINAS,MG
2819,313505,JAIBA,MG
2820,316990,UBA,MG
2868,312590,FERROS,MG
2869,313640,JOAQUIM FELICIO,MG
2870,314053,MARTINS SOARES,MG
2871,314505,NOVA PORTEIRINHA,MG
2872,314950,PEQUERI,MG
2873,315440,RESSAQUINHA,MG
2874,315840,SANTANA DE CATAGUASES,MG
2875,316270,SAO JOAO DO PARAISO,MG
2876,316700,SERRANOS,MG
2878,316570,SENADOR FIRMINO,MG
2880,310120,AIURUOCA,MG
2883,314490,NOVA MODICA,MG
2887,312800,GUANHAES,MG
3031,312430,ESPINOSA,MG
3340,313650,JORDANIA,MG
3341,313930,MANGA,MG
3342,314610,OURO PRETO,MG
3481,310020,ABAETE,MG
3482,310040,ACAIACA,MG
3483,310060,AGUA BOA,MG
3484,310070,AGUA COMPRIDA,MG
3485,310090,AGUAS FORMOSAS,MG
3486,310100,AGUAS VERMELHAS,MG
3487,310150,ALEM PARAIBA,MG
3488,310160,ALFENAS,MG
3489,310163,ALFREDO VASCONCELOS,MG
3490,310180,ALPERCATA,MG
3491,310190,ALPINOPOLIS,MG
3492,310210,ALTO RIO DOCE,MG
3493,310230,ALVINOPOLIS,MG
3494,310260,ANDRADAS,MG
3495,310270,CACHOEIRA DE PAJEU,MG
3496,310285,ANGELANDIA,MG
3497,310290,ANTONIO CARLOS,MG
3498,310340,ARACUAI,MG
3499,310360,ARANTINA,MG
3500,310375,ARAPORA,MG
3501,310390,ARAUJOS,MG
3502,310410,ARCEBURGO,MG
3503,310420,ARCOS,MG
3504,310445,ARICANDUVA,MG
3505,310450,ARINOS,MG
3506,310470,ATALEIA,MG
3507,310490,BAEPENDI,MG
3508,310530,BANDEIRA DO SUL,MG
3509,310540,BARAO DE COCAIS,MG
3510,310590,BARROSO,MG
3511,310600,BELA VISTA DE MINAS,MG
3512,310610,BELMIRO BRAGA,MG
3513,310620,BELO HORIZONTE,MG
3514,310650,BERILO,MG
3515,310660,BERTOPOLIS,MG
3516,310670,BETIM,MG
3517,310680,BIAS FORTES,MG
3518,310700,BIQUINHAS,MG
3519,310720,BOCAINA DE MINAS,MG
3520,310780,BOM JESUS DO GALHO,MG
3521,310800,BOM SUCESSO,MG
3522,310810,BONFIM,MG
3523,310830,BORDA DA MATA,MG
3524,310840,BOTELHOS,MG
3656,310690,BICAS,MG
3657,310750,BOM JARDIM DE MINAS,MG
3658,310790,BOM REPOUSO,MG
3659,310825,BONITO DE MINAS,MG
3660,310850,BOTUMIRIM,MG
3661,310880,BRAUNAS,MG
3662,310940,BURITIZEIRO,MG
3663,310970,CACHOEIRA DE MINAS,MG
3664,311010,CAIANA,MG
3665,311030,CALDAS,MG
3666,311100,CAMPESTRE,MG
3667,311130,CAMPO DO MEIO,MG
3668,311180,CANAPOLIS,MG
3669,311205,CANTAGALO,MG
3670,311270,CAPITAO ENEAS,MG
3671,311310,CARANAIBA,MG
3672,311350,CARBONITA,MG
3673,311440,CARMO DO RIO CLARO,MG
3674,311480,CARVALHOS,MG
3675,311535,CATAS ALTAS,MG
3676,311580,CENTRALINA,MG
3677,311620,CHIADOR,MG
3678,311680,COLUNA,MG
3679,311710,CONCEICAO DA APARECIDA,MG
3680,311780,CONCEICAO DOS OUROS,MG
3681,311810,CONGONHAS DO NORTE,MG
3682,311850,CONSOLACAO,MG
3683,311920,COROACI,MG
3684,311960,CORONEL PACHECO,MG
3685,312000,CORREGO NOVO,MG
3686,312083,CUPARAQUE,MG
3687,312110,DELFIM MOREIRA,MG
3688,312130,DESCOBERTO,MG
3689,312180,DIONISIO,MG
3690,312235,DIVISA ALEGRE,MG
3691,312247,DOM BOSCO,MG
3692,312270,DOM SILVERIO,MG
3693,312320,DORES DO INDAIA,MG
3694,312360,ELOI MENDES,MG
3695,312380,ENGENHEIRO NAVARRO,MG
3696,312450,ESTIVA,MG
3697,312510,EXTREMA,MG
3698,312550,SAO GONCALO DO RIO PRETO,MG
3699,312580,FERNANDES TOURINHO,MG
3700,312660,FRANCISCO DUMONT,MG
3701,312690,FREI INOCENCIO,MG
3702,312705,FRONTEIRA DOS VALES,MG
3703,312735,GLAUCILANDIA,MG
3704,312740,GONCALVES,MG
3705,312790,GRUPIARA,MG
3706,312825,GUARACIAMA,MG
3707,312850,GUARARA,MG
3708,312960,IBIAI,MG
3709,313000,IBITURUNA,MG
3710,313020,IGARATINGA,MG
3711,313065,INDAIABIRA,MG
3712,313120,IPANEMA,MG
3713,313160,IRAI DE MINAS,MG
3714,313250,ITAMARANDIBA,MG
3715,313330,ITAOBIM,MG
3716,313400,ITINGA,MG
3717,313480,JACUI,MG
3718,313510,JANAUBA,MG
3719,313540,JECEABA,MG
3720,313600,JOAIMA,MG
3721,316870,TIMOTEO,MG
3722,316910,TOLEDO,MG
3723,316970,TURMALINA,MG
3724,317005,UBAPORANGA,MG
3725,317043,UNIAO DE MINAS,MG
3726,317060,VARGEM BONITA,MG
3727,317080,VARZEA DA PALMA,MG
3728,317115,VERMELHO NOVO,MG
3729,317160,VIRGEM DA LAPA,MG
3730,317210,VOLTA GRANDE,MG
4124,310010,ABADIA DOS DOURADOS,MG
4125,310050,ACUCENA,MG
4126,310080,AGUANIL,MG
4127,310140,ALBERTINA,MG
4128,310170,ALMENARA,MG
4129,310200,ALTEROSA,MG
4130,310240,ALVORADA DE MINAS,MG
4131,310280,ANDRELANDIA,MG
4132,310330,ARACITABA,MG
4133,310370,ARAPONGA,MG
4134,310380,ARAPUA,MG
4135,310440,ARGIRITA,MG
4136,310460,ASTOLFO DUTRA,MG
4137,310520,BANDEIRA,MG
4138,310550,BARAO DE MONTE ALTO,MG
4139,310640,BELO VALE,MG
4140,310665,BERIZAL,MG
4141,312460,ESTRELA DALVA,MG
4265,315980,SANTA VITORIA,MG
4266,316020,SANTO ANTONIO DO ITAMBE,MG
4267,316045,SANTO ANTONIO DO RETIRO,MG
4268,316080,SAO BENTO ABADE,MG
4269,316110,SAO FRANCISCO,MG
4270,316160,SAO GERALDO DA PIEDADE,MG
4271,316220,SAO JOAO BATISTA DO GLORIA,MG
4272,316255,SAO JOAO DO MANHUACU,MG
4273,316265,SAO JOAO DO PACUI,MG
4274,316295,SAO JOSE DA LAPA,MG
4275,316340,SAO JOSE DO GOIABAL,MG
4276,316400,SAO PEDRO DOS FERROS,MG
4277,316447,SAO SEBASTIAO DO ANTA,MG
4278,316470,SAO SEBASTIAO DO PARAISO,MG
4279,316553,SARZEDO,MG
4280,316556,SEM-PEIXE,MG
4281,316580,SENADOR JOSE BENTO,MG
4282,316630,SERICITA,MG
4283,316680,SERRA DO SALITRE,MG
4284,316750,SIMAO PEREIRA,MG
4285,316780,SOLEDADE DE MINAS,MG
4311,310570,BARRA LONGA,MG
4312,311390,CARMO DA CACHOEIRA,MG
4313,312300,DORES DE CAMPOS,MG
4314,312910,GURINHATA,MG
4315,313420,ITUIUTABA,MG
4618,310855,BRASILANDIA DE MINAS,MG
4619,310860,BRASILIA DE MINAS,MG
4620,310910,BUENO BRANDAO,MG
4621,310920,BUENOPOLIS,MG
4622,310925,BUGRE,MG
4623,310950,CABO VERDE,MG
4624,310960,CACHOEIRA DA PRATA,MG
4625,310980,CACHOEIRA DOURADA,MG
4626,310990,CAETANOPOLIS,MG
4627,311000,CAETE,MG
4628,311020,CAJURI,MG
4629,311080,CAMPANARIO,MG
4630,311110,CAMPINA VERDE,MG
4631,311115,CAMPO AZUL,MG
4632,311120,CAMPO BELO,MG
4633,311140,CAMPO FLORIDO,MG
4634,311150,CAMPOS ALTOS,MG
4635,311170,CANAA,MG
4636,311190,CANA VERDE,MG
4637,311240,CAPETINGA,MG
4638,311250,CAPIM BRANCO,MG
4639,311260,CAPINOPOLIS,MG
4640,311290,CAPUTIRA,MG
4641,311300,CARAI,MG
4642,311330,CARANGOLA,MG
4643,311340,CARATINGA,MG
4644,311410,CARMO DE MINAS,MG
4645,311420,CARMO DO CAJURU,MG
4646,311430,CARMO DO PARANAIBA,MG
4647,311455,CARNEIRINHO,MG
4648,311460,CARRANCAS,MG
4649,311470,CARVALHOPOLIS,MG
4650,311510,CASSIA,MG
4651,311520,CONCEICAO DA BARRA DE MINAS,MG
4652,311530,CATAGUASES,MG
4653,311540,CATAS ALTAS DA NORUEGA,MG
4654,311545,CATUJI,MG
4655,311547,CATUTI,MG
4656,311560,CEDRO DO ABAETE,MG
4657,311590,CHACARA,MG
4658,311630,CIPOTANEA,MG
4659,311640,CLARAVAL,MG
4660,311650,CLARO DOS POCOES,MG
4661,311670,COIMBRA,MG
4662,311690,COMENDADOR GOMES,MG
4663,311700,COMERCINHO,MG
4664,311720,CONCEICAO DAS PEDRAS,MG
4665,311730,CONCEICAO DAS ALAGOAS,MG
4666,311760,CONCEICAO DO PARA,MG
4667,311783,CONEGO MARINHO,MG
4668,311787,CONFINS,MG
4669,311790,CONGONHAL,MG
4670,311830,CONSELHEIRO LAFAIETE,MG
4671,311860,CONTAGEM,MG
4672,311870,COQUEIRAL,MG
4673,311880,CORACAO DE JESUS,MG
4674,311890,CORDISBURGO,MG
4675,311900,CORDISLANDIA,MG
4676,311950,CORONEL MURTA,MG
4677,311970,CORONEL XAVIER CHAVES,MG
4678,311980,CORREGO DANTA,MG
4679,311990,CORREGO DO BOM JESUS,MG
4680,312010,COUTO DE MAGALHAES DE MINAS,MG
4681,312020,CRISTAIS,MG
4682,312030,CRISTALIA,MG
4683,312070,CRUZEIRO DA FORTALEZA,MG
4684,312080,CRUZILIA,MG
4685,312087,CURRAL DE DENTRO,MG
4686,312100,DATAS,MG
4687,312120,DELFINOPOLIS,MG
4688,312125,DELTA,MG
4689,312150,DESTERRO DO MELO,MG
4690,312170,DIOGO DE VASCONCELOS,MG
4691,312190,DIVINESIA,MG
4692,312210,DIVINO DAS LARANJEIRAS,MG
4693,312220,DIVINOLANDIA DE MINAS,MG
4694,312245,DIVISOPOLIS,MG
4695,312250,DOM CAVATI,MG
4696,312290,DONA EUSEBIA,MG
4697,312310,DORES DE GUANHAES,MG
4698,312330,DORES DO TURVO,MG
4699,312340,DORESOPOLIS,MG
4700,312350,DOURADOQUARA,MG
4701,312370,ENGENHEIRO CALDAS,MG
4702,312385,ENTRE FOLHAS,MG
4703,312390,ENTRE RIOS DE MINAS,MG
4704,312400,ERVALIA,MG
4705,312410,ESMERALDAS,MG
4706,312440,ESPIRITO SANTO DO DOURADO,MG
4707,312480,ESTRELA DO SUL,MG
4708,312500,EWBANK DA CAMARA,MG
4709,312520,FAMA,MG
4710,312530,FARIA LEMOS,MG
4711,312560,FELISBURGO,MG
4712,312570,FELIXLANDIA,MG
4713,312600,FLORESTAL,MG
4714,312620,FORMOSO,MG
4715,312630,FORTALEZA DE MINAS,MG
4716,312640,FORTUNA DE MINAS,MG
4717,312675,FRANCISCOPOLIS,MG
4718,312680,FREI GASPAR,MG
4719,312695,FREI LAGONEGRO,MG
5046,310350,ARAGUARI,MG
5047,312610,FORMIGA,MG
5048,312710,FRUTAL,MG
5049,313210,ITACARAMBI,MG
5050,317010,UBERABA,MG
5051,317100,VAZANTE,MG
5052,317200,VISCONDE DO RIO BRANCO,MG
5131,313868,LUISLANDIA,MG
5132,313870,LUMINARIAS,MG
5133,313890,MACHACALIS,MG
5134,313910,MADRE DE DEUS DE MINAS,MG
5135,313925,MAMONAS,MG
5136,313940,MANHUACU,MG
5137,315740,SANTA CRUZ DO ESCALVADO,MG
5138,315760,SANTA FE DE MINAS,MG
5139,315780,SANTA LUZIA,MG
5140,315790,SANTA MARGARIDA,MG
