id,codigo,nome,uf
4789,521080,ITAJA,GO
4790,521130,ITARUMA,GO
4791,521170,JANDAIA,GO
4792,521205,JESUPOLIS,GO
4793,521230,LEOPOLDO DE BULHOES,GO
4794,521295,MATRINCHA,GO
4795,521340,MOIPORA,GO
4796,521380,MORRINHOS,GO
4797,521400,MOZARLANDIA,GO
4798,521440,NAZARIO,GO
4799,521470,NOVA AMERICA,GO
4800,521486,NOVA GLORIA,GO
4801,521520,NOVO BRASIL,GO
4802,521540,OURO VERDE DE GOIAS,GO
4803,521565,PALESTINA DE GOIAS,GO
4804,521630,PARANAIGUARA,GO
4805,521680,PETROLINA DE GOIAS,GO
4806,521810,PORTELANDIA,GO
4807,521890,RUBIATABA,GO
4808,521910,SANTA BARBARA DE GOIAS,GO
4809,521935,SANTA ISABEL,GO
4810,521950,SANTA ROSA DE GOIAS,GO
4811,521971,SANTO ANTONIO DA BARRA,GO
4812,521990,SAO FRANCISCO DE GOIAS,GO
4813,522010,SAO LUIS DE MONTES BELOS,GO
5311,520030,ALEXANIA,GO
5312,520170,ARAGARCAS,GO
5313,520235,ARENOPOLIS,GO
5314,520480,CAMPO ALEGRE DE GOIAS,GO
5315,520505,CASTELANDIA,GO
5316,520753,FAINA,GO
5317,520960,HEITORAI,GO
5318,521060,ITAGUARU,GO
5319,521090,ITAPACI,GO
5320,521225,LAGOA SANTA,GO
5321,521410,MUTUNOPOLIS,GO
5322,521487,NOVA IGUACU DE GOIAS,GO
5323,521690,PILAR DE GOIAS,GO
5324,521710,PIRACANJUBA,GO
5325,522200,VIANOPOLIS,GO
5332,520110,ANAPOLIS,GO
5333,520800,FORMOSA,GO
5334,521015,IPIRANGA DE GOIAS,GO
5390,520060,ALTO PARAISO DE GOIAS,GO
5391,520545,CEZARINA,GO
5392,521000,INHUMAS,GO
5393,521250,LUZIANIA,GO
5394,521770,PONTALINA,GO
5395,522160,URUACU,GO
5517,521880,RIO VERDE,GO
5518,521900,SANCLERLANDIA,GO
5519,521920,SANTA CRUZ DE GOIAS,GO
5520,521925,SANTA FE DE GOIAS,GO
5521,521940,SANTA RITA DO ARAGUAIA,GO
5522,521945,SANTA RITA DO NOVO DESTINO,GO
5523,521960,SANTA TEREZA DE GOIAS,GO
5524,521970,SANTA TEREZINHA DE GOIAS,GO
5525,521973,SANTO ANTONIO DE GOIAS,GO
5526,521975,SANTO ANTONIO DO DESCOBERTO,GO
5527,521980,SAO DOMINGOS,GO
5528,522000,SAO JOAO D'ALIANCA,GO
5529,522005,SAO JOAO DA PARAUNA,GO
5530,522015,SAO LUIZ DO NORTE,GO
5531,522020,SAO MIGUEL DO ARAGUAIA,GO
5532,522026,SAO MIGUEL DO PASSA QUATRO,GO
5533,522040,SAO SIMAO,GO
5534,522045,SENADOR CANEDO,GO
5535,522060,SILVANIA,GO
5536,522108,TERESINA DE GOIAS,GO
5537,522130,TRES RANCHOS,GO
5538,522140,TRINDADE,GO
5539,522145,TROMBAS,GO
5540,522155,TURVELANDIA,GO
5541,522157,UIRAPURU,GO
5542,522180,URUTAI,GO
5543,522190,VARJAO,GO
5544,522205,VICENTINOPOLIS,GO
5545,522230,VILA PROPICIO,GO
