id,codigo,nome,uf
1535,412395,SANTA MONICA,PR
1536,412402,SANTA TEREZA DO OESTE,PR
1537,412440,SANTO ANTONIO DO SUDOESTE,PR
1538,412490,SAO JOAO DO CAIUA,PR
1539,412520,SAO JORGE D'OESTE,PR
1540,412550,SAO JOSE DOS PINHAIS,PR
1541,412570,SAO MIGUEL DO IGUACU,PR
1542,412610,SAO TOME,PR
1543,412630,SENGES,PR
1544,412640,SERTANEJA,PR
1545,412667,TAMARANA,PR
1546,412700,TEIXEIRA SOARES,PR
1743,410180,ARAUCARIA,PR
1931,411430,MANDIRITUBA,PR
1944,410540,CHOPINZINHO,PR
1978,412880,XAMBRE,PR
2460,411410,MANDAGUACU,PR
2461,411435,MANFRINOPOLIS,PR
2462,411440,MANGUEIRINHA,PR
2463,411460,MARECHAL CANDIDO RONDON,PR
2464,411470,MARIA HELENA,PR
2465,411500,MARILENA,PR
2466,411520,MARINGA,PR
2467,411530,MARIOPOLIS,PR
2468,411540,MARMELEIRO,PR
2469,411550,MARUMBI,PR
2470,411560,MATELANDIA,PR
2471,411580,MEDIANEIRA,PR
2472,411590,MIRADOR,PR
2473,411600,MIRASELVA,PR
2474,411620,MORRETES,PR
2475,411650,NOVA ALIANCA DO IVAI,PR
2476,411660,NOVA AMERICA DA COLINA,PR
2477,411670,NOVA AURORA,PR
2478,411690,NOVA ESPERANCA,PR
2479,411695,NOVA ESPERANCA DO SUDOESTE,PR
2480,411722,NOVA SANTA ROSA,PR
2481,411727,NOVA TEBAS,PR
2482,411740,OURIZONA,PR
2483,411745,OURO VERDE DO OESTE,PR
2484,411770,PALMEIRA,PR
2485,411810,PARANACITY,PR
2486,411820,PARANAGUA,PR
2487,411845,PATO BRAGADO,PR
2488,411850,PATO BRANCO,PR
2489,411860,PAULA FREITAS,PR
2490,411880,PEABIRU,PR
2491,411885,PEROBAL,PR
2492,411910,PIEN,PR
2493,411920,PINHALAO,PR
2494,411930,PINHAO,PR
2495,411940,PIRAI DO SUL,PR
2496,411960,PITANGA,PR
2497,411970,PLANALTINA DO PARANA,PR
2498,411995,PONTAL DO PARANA,PR
2499,412000,PORECATU,PR
2500,412015,PORTO BARREIRO,PR
2501,412035,PRANCHITA,PR
2502,412040,PRESIDENTE CASTELO BRANCO,PR
2503,412060,PRUDENTOPOLIS,PR
2504,412085,QUATRO PONTES,PR
2505,412090,QUEDAS DO IGUACU,PR
2506,412100,QUERENCIA DO NORTE,PR
2507,412125,RAMILANDIA,PR
2508,412130,RANCHO ALEGRE,PR
2509,412140,REALEZA,PR
2510,412150,REBOUCAS,PR
2511,412170,RESERVA,PR
2512,412190,RIBEIRAO DO PINHAL,PR
2513,412210,RIO BOM,PR
2514,412215,RIO BONITO DO IGUACU,PR
2515,412230,RIO NEGRO,PR
2516,412265,ROSARIO DO IVAI,PR
2517,412270,SABAUDIA,PR
2518,412290,SALTO DO ITARARE,PR
2519,412300,SALTO DO LONTRA,PR
2520,412340,SANTA FE,PR
2521,412350,SANTA HELENA,PR
2522,412370,SANTA ISABEL DO IVAI,PR
2523,412380,SANTA IZABEL DO OESTE,PR
2524,412385,SANTA MARIA DO OESTE,PR
2525,412390,SANTA MARIANA,PR
2836,410220,ATALAIA,PR
2837,410530,CEU AZUL,PR
2838,410820,FORMOSA DO OESTE,PR
2839,411360,LOBATO,PR
2840,411710,NOVA LONDRINA,PR
2841,412065,QUARTO CENTENARIO,PR
2842,412470,SAO JERONIMO DA SERRA,PR
2843,412800,UBIRATA,PR
2892,410190,ASSAI,PR
2893,410300,BOA ESPERANCA,PR
2894,410304,BOA VENTURA DE SAO ROQUE,PR
2895,410360,CAMBARA,PR
2896,410380,CAMBIRA,PR
2897,410620,CONTENDA,PR
2898,410630,CORBELIA,PR
2899,410715,DIAMANTE D'OESTE,PR
2900,410720,DOIS VIZINHOS,PR
2901,410755,FAROL,PR
2902,410832,FRANCISCO ALVES,PR
2903,410920,GUARACI,PR
2904,411140,IVAI,PR
2905,411180,JACAREZINHO,PR
2906,411330,LARANJEIRAS DO SUL,PR
2907,411350,LOANDA,PR
2908,411373,LUIZIANA,PR
2909,411575,MAUA DA SERRA,PR
2910,411610,MOREIRA SALES,PR
2911,411725,NOVA PRATA DO IGUACU,PR
2912,411780,PALMITAL,PR
2913,411790,PALOTINA,PR
2914,411890,PEROLA,PR
2915,411965,PITANGUEIRAS,PR
2916,412020,PORTO RICO,PR
2917,412070,QUATIGUA,PR
2918,412175,RESERVA DO IGUACU,PR
2919,412240,ROLANDIA,PR
2920,412430,SANTO ANTONIO DO PARAISO,PR
2921,412480,SAO JOAO,PR
2922,412535,SAO JORGE DO PATROCINIO,PR
2923,412580,SAO PEDRO DO IVAI,PR
2924,412660,SIQUEIRA CAMPOS,PR
2925,412760,TIJUCAS DO SUL,PR
3023,411720,NOVA OLIMPIA,PR
3027,411080,IRETAMA,PR
3175,410020,ADRIANOPOLIS,PR
3176,410030,AGUDOS DO SUL,PR
3177,410045,ALTAMIRA DO PARANA,PR
3178,410050,ALTONIA,PR
3179,410080,ALVORADA DO SUL,PR
3180,410090,AMAPORA,PR
3181,410110,ANDIRA,PR
3182,410115,ANGULO,PR
3183,410130,ANTONIO OLINTO,PR
3184,410140,APUCARANA,PR
3185,410150,ARAPONGAS,PR
3186,410170,ARARUNA,PR
3187,410200,ASSIS CHATEAUBRIAND,PR
3188,410240,BANDEIRANTES,PR
3189,410260,BARRACAO,PR
3190,410270,BARRA DO JACARE,PR
3191,410280,BELA VISTA DO PARAISO,PR
3192,410290,BITURUNA,PR
3193,410305,BOA VISTA DA APARECIDA,PR
3194,410315,BOM JESUS DO SUL,PR
3195,410320,BOM SUCESSO,PR
3196,410330,BORRAZOPOLIS,PR
3197,410335,BRAGANEY,PR
3198,410340,CAFEARA,PR
3199,410345,CAFELANDIA,PR
3200,410370,CAMBE,PR
3201,410395,CAMPINA DO SIMAO,PR
3202,410400,CAMPINA GRANDE DO SUL,PR
3203,410410,CAMPO DO TENENTE,PR
3204,410425,CAMPO MAGRO,PR
3205,410430,CAMPO MOURAO,PR
3206,410440,CANDIDO DE ABREU,PR
3207,410450,CAPANEMA,PR
3208,410460,CAPITAO LEONIDAS MARQUES,PR
3209,410480,CASCAVEL,PR
3210,410490,CASTRO,PR
